2017-02-24 14:36:06,282 [Thread-83:32424] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:36:06,295 [Thread-84:34628] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:37:20,721 [Thread-86:33980] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:37:20,733 [Thread-89:34248] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:37:20,734 [Thread-88:34232] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:37:20,734 [Thread-90:33136] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:37:20,744 [Thread-87:34692] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:37:20,753 [Thread-91:33912] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:38:06,657 [Thread-93:34716] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:38:06,667 [Thread-94:34732] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:38:06,667 [Thread-95:32932] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:38:06,668 [Thread-96:34664] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-24 14:38:06,668 [Thread-97:33764] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:38:06,671 [Thread-98:34608] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:38:50,407 [Thread-100:32356] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:38:50,470 [Thread-101:31880] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:38:50,503 [Thread-102:34644] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:38:50,551 [Thread-103:31060] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 14:38:50,789 [Thread-104:34224] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:38:50,885 [Thread-105:33840] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:38:51,513 [Thread-106:34284] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-24 14:38:51,535 [Thread-107:34300] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-24 17:27:32,490 [Thread-40:43472] [django.request:182] [base:get_response] [WARNING]- Not Found: /www.ismartv.com
2017-03-01 16:26:07,627 [Thread-4:26212] [django.request:182] [base:get_response] [WARNING]- Not Found: /favicon.ico
2017-03-15 11:51:18,825 [Thread-4:8656] [django.request:182] [base:get_response] [WARNING]- Not Found: /favicon.ico
2017-03-15 11:51:56,234 [Thread-5:7888] [django.request:182] [base:get_response] [WARNING]- Not Found: /widgets.html
2017-03-15 11:52:14,822 [Thread-6:6752] [django.request:182] [base:get_response] [WARNING]- Not Found: /typography.html
2017-03-15 12:05:57,474 [Thread-13:7496] [django.request:182] [base:get_response] [WARNING]- Not Found: /calendar.html
2017-03-16 09:37:58,128 [Thread-2:22864] [django.request:182] [base:get_response] [WARNING]- Not Found: /favicon.ico
2017-03-16 09:40:19,782 [Thread-2:19216] [django.request:284] [base:handle_uncaught_exception] [ERROR]- Internal Server Error: /
Traceback (most recent call last):
  File "C:\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 149, in get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 147, in get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "C:\project\CMS\cushion\views.py", line 9, in test
    for i in a:
  File "C:\Anaconda2\lib\site-packages\django\db\models\query.py", line 258, in __iter__
    self._fetch_all()
  File "C:\Anaconda2\lib\site-packages\django\db\models\query.py", line 1074, in _fetch_all
    self._result_cache = list(self.iterator())
